Wvlgth Extraterrestrial_spectrm Direct_normal_irradiance Difuse_horizn_irradiance Direct_tilted_irradiance Difuse_tilted_irradiance Global_tilted_irradiance
.7190E+03 .1366E+01 .6951E+00 .5979E-01 .6127E+00 .1141E+00 .7268E+00
.7200E+03 .1393E+01 .7223E+00 .6227E-01 .6367E+00 .1188E+00 .7554E+00
.7210E+03 .1377E+01 .8390E+00 .7095E-01 .7395E+00 .1361E+00 .8756E+00
.7220E+03 .1376E+01 .1002E+01 .8342E-01 .8828E+00 .1607E+00 .1044E+01
.7230E+03 .1389E+01 .9102E+00 .7607E-01 .8023E+00 .1464E+00 .9487E+00
.7240E+03 .1377E+01 .7960E+00 .6693E-01 .7016E+00 .1286E+00 .8302E+00
.7250E+03 .1368E+01 .7699E+00 .6489E-01 .6786E+00 .1246E+00 .8032E+00
.7260E+03 .1370E+01 .8153E+00 .6839E-01 .7186E+00 .1315E+00 .8501E+00
.7270E+03 .1379E+01 .8407E+00 .6983E-01 .7410E+00 .1347E+00 .8756E+00
.7280E+03 .1355E+01 .7724E+00 .6448E-01 .6809E+00 .1242E+00 .8050E+00
.7290E+03 .1327E+01 .8249E+00 .6800E-01 .7271E+00 .1314E+00 .8585E+00
.7300E+03 .1360E+01 .8683E+00 .7164E-01 .7653E+00 .1384E+00 .9037E+00
.7310E+03 .1350E+01 .8266E+00 .6803E-01 .7286E+00 .1316E+00 .8602E+00
.7320E+03 .1353E+01 .9091E+00 .7393E-01 .8013E+00 .1435E+00 .9448E+00
.7330E+03 .1349E+01 .9853E+00 .7933E-01 .8685E+00 .1544E+00 .1023E+01
.7340E+03 .1363E+01 .1016E+01 .8137E-01 .8959E+00 .1587E+00 .1055E+01
.7350E+03 .1344E+01 .9919E+00 .7927E-01 .8743E+00 .1546E+00 .1029E+01
.7360E+03 .1337E+01 .9902E+00 .7893E-01 .8728E+00 .1541E+00 .1027E+01
.7370E+03 .1348E+01 .9947E+00 .7901E-01 .8767E+00 .1544E+00 .1031E+01
.7380E+03 .1325E+01 .1025E+01 .8074E-01 .9038E+00 .1582E+00 .1062E+01
.7390E+03 .1303E+01 .1005E+01 .7890E-01 .8861E+00 .1548E+00 .1041E+01
.7400E+03 .1322E+01 .1038E+01 .8108E-01 .9154E+00 .1593E+00 .1075E+01
.7410E+03 .1301E+01 .1032E+01 .8026E-01 .9101E+00 .1579E+00 .1068E+01
.7420E+03 .1294E+01 .1038E+01 .8031E-01 .9147E+00 .1582E+00 .1073E+01
.7430E+03 .1325E+01 .1066E+01 .8219E-01 .9396E+00 .1621E+00 .1102E+01
.7440E+03 .1317E+01 .1066E+01 .8186E-01 .9397E+00 .1617E+00 .1101E+01
.7450E+03 .1314E+01 .1069E+01 .8175E-01 .9422E+00 .1617E+00 .1104E+01
.7460E+03 .1320E+01 .1074E+01 .8189E-01 .9470E+00 .1621E+00 .1109E+01
.7470E+03 .1322E+01 .1078E+01 .8188E-01 .9500E+00 .1622E+00 .1112E+01
.7480E+03 .1319E+01 .1076E+01 .8150E-01 .9487E+00 .1617E+00 .1110E+01
.7490E+03 .1304E+01 .1065E+01 .8038E-01 .9385E+00 .1596E+00 .1098E+01
.7500E+03 .1303E+01 .1065E+01 .8015E-01 .9384E+00 .1593E+00 .1098E+01
.7510E+03 .1289E+01 .1054E+01 .7915E-01 .9294E+00 .1574E+00 .1087E+01
.7520E+03 .1294E+01 .1060E+01 .7932E-01 .9339E+00 .1579E+00 .1092E+01
.7530E+03 .1301E+01 .1066E+01 .7955E-01 .9392E+00 .1585E+00 .1098E+01
.7540E+03 .1304E+01 .1068E+01 .7955E-01 .9417E+00 .1586E+00 .1100E+01
.7550E+03 .1297E+01 .1063E+01 .7890E-01 .9367E+00 .1575E+00 .1094E+01
.7560E+03 .1295E+01 .1063E+01 .7869E-01 .9369E+00 .1572E+00 .1094E+01
.7570E+03 .1298E+01 .1065E+01 .7861E-01 .9387E+00 .1572E+00 .1096E+01
.7580E+03 .1282E+01 .1052E+01 .7744E-01 .9274E+00 .1550E+00 .1082E+01
.7590E+03 .1278E+01 .1028E+01 .7566E-01 .9062E+00 .1514E+00 .1058E+01
.7600E+03 .1278E+01 .1254E+00 .1281E-01 .1105E+00 .2334E-01 .1338E+00
.7610E+03 .1274E+01 .5865E-01 .6796E-02 .5169E-01 .1201E-01 .6370E-01
.7620E+03 .1251E+01 .4704E+00 .3841E-01 .4146E+00 .7445E-01 .4891E+00
.7630E+03 .1275E+01 .2070E+00 .1928E-01 .1825E+00 .3600E-01 .2185E+00
.7640E+03 .1268E+01 .3353E+00 .2877E-01 .2956E+00 .5496E-01 .3505E+00
.7650E+03 .1255E+01 .4709E+00 .3813E-01 .4151E+00 .7409E-01 .4892E+00
.7660E+03 .1203E+01 .6043E+00 .4666E-01 .5326E+00 .9199E-01 .6246E+00
.7670E+03 .1244E+01 .7902E+00 .5875E-01 .6965E+00 .1172E+00 .8137E+00
.7680E+03 .1249E+01 .9351E+00 .6767E-01 .8242E+00 .1362E+00 .9604E+00
.7690E+03 .1237E+01 .9604E+00 .6892E-01 .8465E+00 .1391E+00 .9856E+00
.7700E+03 .1237E+01 .9994E+00 .7109E-01 .8809E+00 .1439E+00 .1025E+01
.7710E+03 .1229E+01 .1010E+01 .7148E-01 .8907E+00 .1449E+00 .1036E+01
.7720E+03 .1226E+01 .1014E+01 .7143E-01 .8937E+00 .1450E+00 .1039E+01
.7730E+03 .1233E+01 .1022E+01 .7172E-01 .9005E+00 .1458E+00 .1046E+01
.7740E+03 .1226E+01 .1017E+01 .7117E-01 .8968E+00 .1448E+00 .1042E+01
.7750E+03 .1216E+01 .1010E+01 .7041E-01 .8904E+00 .1435E+00 .1034E+01
.7760E+03 .1230E+01 .1023E+01 .7106E-01 .9017E+00 .1449E+00 .1047E+01
.7770E+03 .1214E+01 .1010E+01 .6991E-01 .8903E+00 .1428E+00 .1033E+01
.7780E+03 .1206E+01 .1004E+01 .6929E-01 .8852E+00 .1416E+00 .1027E+01
.7790E+03 .1207E+01 .1006E+01 .6916E-01 .8863E+00 .1415E+00 .1028E+01
.7800E+03 .1200E+01 .1000E+01 .6860E-01 .8818E+00 .1405E+00 .1022E+01
.7810E+03 .1201E+01 .1002E+01 .6850E-01 .8831E+00 .1405E+00 .1024E+01
.7820E+03 .1209E+01 .1009E+01 .6878E-01 .8890E+00 .1412E+00 .1030E+01
.7830E+03 .1187E+01 .9915E+00 .6744E-01 .8740E+00 .1385E+00 .1012E+01
.7840E+03 .1192E+01 .9968E+00 .6762E-01 .8786E+00 .1390E+00 .1018E+01
.7850E+03 .1185E+01 .9886E+00 .6692E-01 .8713E+00 .1377E+00 .1009E+01
.7860E+03 .1199E+01 .9988E+00 .6746E-01 .8804E+00 .1389E+00 .1019E+01
.7870E+03 .1194E+01 .9732E+00 .6576E-01 .8578E+00 .1354E+00 .9932E+00
.7880E+03 .1188E+01 .9573E+00 .6461E-01 .8438E+00 .1331E+00 .9768E+00
.7890E+03 .1194E+01 .9546E+00 .6427E-01 .8414E+00 .1325E+00 .9739E+00
.7900E+03 .1192E+01 .9198E+00 .6199E-01 .8107E+00 .1277E+00 .9384E+00
.7910E+03 .1176E+01 .9379E+00 .6280E-01 .8267E+00 .1297E+00 .9564E+00
.7920E+03 .1165E+01 .9333E+00 .6228E-01 .8227E+00 .1288E+00 .9514E+00
.7930E+03 .1149E+01 .9173E+00 .6107E-01 .8085E+00 .1264E+00 .9349E+00
.7940E+03 .1136E+01 .9469E+00 .6259E-01 .8346E+00 .1298E+00 .9645E+00
.7950E+03 .1162E+01 .9596E+00 .6333E-01 .8458E+00 .1314E+00 .9772E+00
.7960E+03 .1167E+01 .9141E+00 .6051E-01 .8057E+00 .1255E+00 .9312E+00
.7970E+03 .1166E+01 .9142E+00 .6040E-01 .8058E+00 .1253E+00 .9311E+00
.7980E+03 .1165E+01 .9569E+00 .6267E-01 .8434E+00 .1304E+00 .9738E+00
.7990E+03 .1166E+01 .9480E+00 .6198E-01 .8356E+00 .1290E+00 .9646E+00
.8000E+03 .1155E+01 .9274E+00 .6055E-01 .8174E+00 .1261E+00 .9435E+00
.8010E+03 .1158E+01 .9222E+00 .6011E-01 .8129E+00 .1253E+00 .9382E+00
.8020E+03 .1153E+01 .9197E+00 .5979E-01 .8107E+00 .1247E+00 .9354E+00
.8030E+03 .1148E+01 .9109E+00 .5909E-01 .8029E+00 .1234E+00 .9262E+00
.8040E+03 .1146E+01 .9144E+00 .5911E-01 .8060E+00 .1236E+00 .9296E+00
.8050E+03 .1132E+01 .9168E+00 .5897E-01 .8081E+00 .1235E+00 .9316E+00
.8060E+03 .1147E+01 .9502E+00 .6076E-01 .8375E+00 .1275E+00 .9650E+00
.8070E+03 .1138E+01 .9375E+00 .5980E-01 .8263E+00 .1256E+00 .9519E+00
.8080E+03 .1136E+01 .9397E+00 .5973E-01 .8282E+00 .1256E+00 .9538E+00
.8090E+03 .1127E+01 .9167E+00 .5822E-01 .8080E+00 .1225E+00 .9304E+00
.8100E+03 .1130E+01 .9026E+00 .5725E-01 .7956E+00 .1205E+00 .9161E+00
.8110E+03 .1141E+01 .8982E+00 .5696E-01 .7917E+00 .1199E+00 .9116E+00
.8120E+03 .1142E+01 .8615E+00 .5471E-01 .7594E+00 .1151E+00 .8745E+00
.8130E+03 .1144E+01 .8391E+00 .5317E-01 .7396E+00 .1119E+00 .8515E+00
.8140E+03 .1137E+01 .7068E+00 .4522E-01 .6230E+00 .9488E-01 .7179E+00
.8150E+03 .1131E+01 .7050E+00 .4490E-01 .6214E+00 .9435E-01 .7157E+00
.8160E+03 .1129E+01 .6468E+00 .4117E-01 .5701E+00 .8653E-01 .6566E+00
.8170E+03 .1125E+01 .6649E+00 .4214E-01 .5861E+00 .8870E-01 .6748E+00
.8180E+03 .1102E+01 .6328E+00 .4018E-01 .5578E+00 .8452E-01 .6423E+00
.8190E+03 .1096E+01 .7389E+00 .4622E-01 .6513E+00 .9775E-01 .7490E+00
.8200E+03 .1089E+01 .6846E+00 .4291E-01 .6034E+00 .9068E-01 .6941E+00
.8210E+03 .1088E+01 .8404E+00 .5179E-01 .7408E+00 .1101E+00 .8509E+00
.8220E+03 .1090E+01 .8081E+00 .4981E-01 .7123E+00 .1059E+00 .8182E+00
.8230E+03 .1101E+01 .4911E+00 .3120E-01 .4328E+00 .6562E-01 .4985E+00
.8240E+03 .1098E+01 .7667E+00 .4739E-01 .6758E+00 .1007E+00 .7765E+00
.8250E+03 .1095E+01 .8250E+00 .5035E-01 .7272E+00 .1074E+00 .8346E+00
.8260E+03 .1103E+01 .7822E+00 .4783E-01 .6894E+00 .1020E+00 .7914E+00
.8270E+03 .1101E+01 .8373E+00 .5089E-01 .7380E+00 .1087E+00 .8467E+00
.8280E+03 .1095E+01 .6723E+00 .4144E-01 .5926E+00 .8810E-01 .6807E+00
.8290E+03 .1088E+01 .7790E+00 .4726E-01 .6866E+00 .1011E+00 .7877E+00
.8300E+03 .1085E+01 .7625E+00 .4624E-01 .6721E+00 .9888E-01 .7710E+00
.8310E+03 .1079E+01 .7665E+00 .4636E-01 .6756E+00 .9924E-01 .7749E+00
.8320E+03 .1082E+01 .7355E+00 .4448E-01 .6483E+00 .9521E-01 .7435E+00
.8330E+03 .1048E+01 .8055E+00 .4828E-01 .7100E+00 .1037E+00 .8137E+00
.8340E+03 .1053E+01 .7653E+00 .4594E-01 .6745E+00 .9861E-01 .7731E+00
.8350E+03 .1069E+01 .8691E+00 .5151E-01 .7660E+00 .1111E+00 .8771E+00
.8360E+03 .1074E+01 .8131E+00 .4843E-01 .7167E+00 .1043E+00 .8209E+00
.8370E+03 .1069E+01 .8726E+00 .5144E-01 .7692E+00 .1112E+00 .8803E+00
.8380E+03 .1053E+01 .8360E+00 .4935E-01 .7369E+00 .1066E+00 .8434E+00
.8390E+03 .1050E+01 .8617E+00 .5049E-01 .7595E+00 .1093E+00 .8688E+00
.8400E+03 .1067E+01 .8832E+00 .5157E-01 .7785E+00 .1118E+00 .8903E+00
.8410E+03 .1061E+01 .8669E+00 .5055E-01 .7641E+00 .1097E+00 .8738E+00
.8420E+03 .1052E+01 .8754E+00 .5078E-01 .7716E+00 .1104E+00 .8820E+00
.8430E+03 .1040E+01 .8818E+00 .5087E-01 .7772E+00 .1108E+00 .8880E+00
.8440E+03 .1033E+01 .8657E+00 .4987E-01 .7631E+00 .1087E+00 .8718E+00
.8450E+03 .1057E+01 .9006E+00 .5164E-01 .7939E+00 .1128E+00 .9066E+00
.8460E+03 .1051E+01 .8981E+00 .5133E-01 .7916E+00 .1122E+00 .9038E+00
.8470E+03 .1027E+01 .8838E+00 .5032E-01 .7790E+00 .1102E+00 .8891E+00
.8480E+03 .1026E+01 .8756E+00 .4976E-01 .7718E+00 .1090E+00 .8808E+00
.8490E+03 .9976E+00 .8510E+00 .4822E-01 .7501E+00 .1058E+00 .8558E+00
.8500E+03 .9547E+00 .8160E+00 .4609E-01 .7193E+00 .1012E+00 .8205E+00
.8510E+03 .1017E+01 .8613E+00 .4855E-01 .7591E+00 .1067E+00 .8658E+00
.8520E+03 .1007E+01 .8567E+00 .4812E-01 .7551E+00 .1059E+00 .8610E+00
.8530E+03 .9647E+00 .8276E+00 .4630E-01 .7295E+00 .1020E+00 .8316E+00
.8540E+03 .8370E+00 .7124E+00 .3979E-01 .6280E+00 .8775E-01 .7157E+00
.8550E+03 .9138E+00 .7863E+00 .4375E-01 .6931E+00 .9662E-01 .7897E+00
.8560E+03 .1001E+01 .8579E+00 .4764E-01 .7562E+00 .1053E+00 .8614E+00
.8570E+03 .1020E+01 .8796E+00 .4869E-01 .7753E+00 .1077E+00 .8830E+00
.8580E+03 .1014E+01 .8723E+00 .4819E-01 .7689E+00 .1067E+00 .8756E+00
.8590E+03 .1012E+01 .8745E+00 .4817E-01 .7708E+00 .1068E+00 .8776E+00
.8600E+03 .1013E+01 .8773E+00 .4819E-01 .7733E+00 .1070E+00 .8803E+00
.8610E+03 .1008E+01 .8724E+00 .4782E-01 .7689E+00 .1062E+00 .8751E+00
.8620E+03 .1023E+01 .8869E+00 .4849E-01 .7817E+00 .1078E+00 .8895E+00
.8630E+03 .1047E+01 .9080E+00 .4954E-01 .8004E+00 .1102E+00 .9106E+00
.8640E+03 .9942E+00 .8629E+00 .4696E-01 .7606E+00 .1046E+00 .8652E+00
.8650E+03 .9851E+00 .8558E+00 .4646E-01 .7543E+00 .1036E+00 .8579E+00
.8660E+03 .8858E+00 .7697E+00 .4169E-01 .6785E+00 .9304E-01 .7715E+00
.8670E+03 .9242E+00 .8035E+00 .4341E-01 .7082E+00 .9698E-01 .8052E+00
.8680E+03 .1006E+01 .8747E+00 .4714E-01 .7709E+00 .1054E+00 .8763E+00
.8690E+03 .9845E+00 .8568E+00 .4606E-01 .7552E+00 .1031E+00 .8583E+00
.8700E+03 .1012E+01 .8815E+00 .4727E-01 .7770E+00 .1059E+00 .8829E+00
.8710E+03 .9987E+00 .8697E+00 .4652E-01 .7666E+00 .1043E+00 .8709E+00
.8720E+03 .9949E+00 .8670E+00 .4626E-01 .7642E+00 .1038E+00 .8680E+00
.8730E+03 .9929E+00 .8655E+00 .4606E-01 .7629E+00 .1035E+00 .8664E+00
.8740E+03 .9810E+00 .8555E+00 .4541E-01 .7540E+00 .1022E+00 .8562E+00
.8750E+03 .9614E+00 .8382E+00 .4439E-01 .7388E+00 .9994E-01 .8388E+00
.8760E+03 .9717E+00 .8469E+00 .4474E-01 .7465E+00 .1008E+00 .8473E+00
.8770E+03 .9811E+00 .8560E+00 .4510E-01 .7545E+00 .1017E+00 .8563E+00
.8780E+03 .9928E+00 .8648E+00 .4545E-01 .7623E+00 .1026E+00 .8649E+00
.8790E+03 .9772E+00 .8519E+00 .4466E-01 .7509E+00 .1010E+00 .8519E+00
.8800E+03 .9562E+00 .8341E+00 .4360E-01 .7352E+00 .9868E-01 .8339E+00
.8810E+03 .9446E+00 .8200E+00 .4278E-01 .7228E+00 .9690E-01 .8197E+00
.8820E+03 .9656E+00 .8376E+00 .4360E-01 .7383E+00 .9884E-01 .8371E+00
.8830E+03 .9668E+00 .8416E+00 .4366E-01 .7418E+00 .9912E-01 .8409E+00
.8840E+03 .9629E+00 .8377E+00 .4336E-01 .7384E+00 .9852E-01 .8369E+00
.8850E+03 .9701E+00 .8443E+00 .4359E-01 .7442E+00 .9914E-01 .8434E+00
.8860E+03 .9339E+00 .7994E+00 .4125E-01 .7046E+00 .9385E-01 .7985E+00
.8870E+03 .9371E+00 .8122E+00 .4173E-01 .7159E+00 .9510E-01 .8110E+00
.8880E+03 .9575E+00 .8212E+00 .4212E-01 .7238E+00 .9606E-01 .8199E+00
.8890E+03 .9578E+00 .8363E+00 .4271E-01 .7372E+00 .9757E-01 .8347E+00
.8900E+03 .9606E+00 .8232E+00 .4204E-01 .7256E+00 .9604E-01 .8217E+00
.8910E+03 .9533E+00 .8244E+00 .4195E-01 .7267E+00 .9598E-01 .8226E+00
.8920E+03 .9381E+00 .7944E+00 .4044E-01 .7002E+00 .9251E-01 .7927E+00
.8930E+03 .9324E+00 .7625E+00 .3881E-01 .6721E+00 .8879E-01 .7609E+00
.8940E+03 .9347E+00 .7200E+00 .3681E-01 .6346E+00 .8405E-01 .7187E+00
.8950E+03 .9310E+00 .6609E+00 .3401E-01 .5826E+00 .7746E-01 .6600E+00
.8960E+03 .9447E+00 .6099E+00 .3138E-01 .5376E+00 .7147E-01 .6090E+00
.8970E+03 .9305E+00 .5000E+00 .2598E-01 .4407E+00 .5895E-01 .4997E+00
.8980E+03 .9344E+00 .5623E+00 .2897E-01 .4956E+00 .6595E-01 .5616E+00
.8990E+03 .9316E+00 .4057E+00 .2113E-01 .3576E+00 .4789E-01 .4054E+00
.9000E+03 .9103E+00 .5942E+00 .3019E-01 .5237E+00 .6911E-01 .5928E+00
.9010E+03 .8790E+00 .4191E+00 .2187E-01 .3694E+00 .4953E-01 .4189E+00
.9020E+03 .8880E+00 .5326E+00 .2711E-01 .4694E+00 .6201E-01 .5314E+00
.9030E+03 .9218E+00 .5289E+00 .2705E-01 .4662E+00 .6175E-01 .5280E+00
.9040E+03 .9310E+00 .7134E+00 .3562E-01 .6288E+00 .8213E-01 .7110E+00
.9050E+03 .9283E+00 .6819E+00 .3407E-01 .6010E+00 .7853E-01 .6796E+00
.9060E+03 .9068E+00 .6327E+00 .3159E-01 .5577E+00 .7284E-01 .6305E+00
.9070E+03 .9142E+00 .4805E+00 .2443E-01 .4235E+00 .5591E-01 .4794E+00
.9080E+03 .8981E+00 .4933E+00 .2495E-01 .4348E+00 .5723E-01 .4921E+00
.9090E+03 .8798E+00 .5496E+00 .2753E-01 .4844E+00 .6338E-01 .5478E+00
.9100E+03 .8972E+00 .4602E+00 .2338E-01 .4057E+00 .5352E-01 .4592E+00
.9110E+03 .8925E+00 .5113E+00 .2554E-01 .4507E+00 .5887E-01 .5095E+00
.9120E+03 .8937E+00 .5347E+00 .2672E-01 .4713E+00 .6158E-01 .5329E+00
.9130E+03 .9134E+00 .4659E+00 .2353E-01 .4107E+00 .5399E-01 .4647E+00
.9140E+03 .9025E+00 .4620E+00 .2325E-01 .4072E+00 .5343E-01 .4606E+00
.9150E+03 .8951E+00 .5050E+00 .2539E-01 .4451E+00 .5837E-01 .5035E+00
.9160E+03 .8990E+00 .4184E+00 .2100E-01 .3688E+00 .4831E-01 .4171E+00
.9170E+03 .8863E+00 .5648E+00 .2791E-01 .4978E+00 .6462E-01 .5624E+00
.9180E+03 .8906E+00 .4254E+00 .2133E-01 .3750E+00 .4910E-01 .4241E+00
.9190E+03 .8936E+00 .5849E+00 .2859E-01 .5156E+00 .6650E-01 .5821E+00
.9200E+03 .8827E+00 .6027E+00 .2909E-01 .5312E+00 .6801E-01 .5992E+00
.9210E+03 .8606E+00 .6349E+00 .3061E-01 .5596E+00 .7161E-01 .6312E+00
.9220E+03 .8573E+00 .5474E+00 .2658E-01 .4825E+00 .6199E-01 .5445E+00
.9230E+03 .8338E+00 .6159E+00 .2950E-01 .5428E+00 .6920E-01 .6120E+00
.9240E+03 .8602E+00 .5559E+00 .2700E-01 .4900E+00 .6296E-01 .5529E+00
.9250E+03 .8600E+00 .5454E+00 .2637E-01 .4807E+00 .6161E-01 .5423E+00
.9260E+03 .8490E+00 .5480E+00 .2653E-01 .4831E+00 .6196E-01 .5450E+00
.9270E+03 .8760E+00 .6337E+00 .3034E-01 .5585E+00 .7118E-01 .6297E+00
.9280E+03 .8775E+00 .4075E+00 .2024E-01 .3592E+00 .4676E-01 .4059E+00
.9290E+03 .8658E+00 .3571E+00 .1793E-01 .3147E+00 .4124E-01 .3560E+00
.9300E+03 .8703E+00 .2574E+00 .1327E-01 .2269E+00 .3020E-01 .2571E+00
.9310E+03 .8703E+00 .2447E+00 .1259E-01 .2157E+00 .2867E-01 .2443E+00
.9320E+03 .8657E+00 .1534E+00 .8273E-02 .1352E+00 .1850E-01 .1537E+00
.9330E+03 .8690E+00 .1151E+00 .6366E-02 .1015E+00 .1409E-01 .1156E+00
.9340E+03 .8668E+00 .4451E-01 .2812E-02 .3923E-01 .5927E-02 .4516E-01
.9350E+03 .8566E+00 .1254E+00 .6752E-02 .1106E+00 .1511E-01 .1257E+00
.9360E+03 .8524E+00 .6566E-01 .3757E-02 .5787E-01 .8210E-02 .6608E-01
.9370E+03 .8584E+00 .6600E-01 .3770E-02 .5818E-01 .8244E-02 .6642E-01
.9380E+03 .8577E+00 .8561E-01 .4791E-02 .7546E-01 .1056E-01 .8602E-01
.9390E+03 .8516E+00 .2370E+00 .1196E-01 .2089E+00 .2746E-01 .2363E+00
.9400E+03 .8416E+00 .3025E+00 .1494E-01 .2666E+00 .3460E-01 .3012E+00
.9410E+03 .8110E+00 .2065E+00 .1052E-01 .1820E+00 .2406E-01 .2061E+00
.9420E+03 .8278E+00 .2505E+00 .1256E-01 .2208E+00 .2891E-01 .2497E+00
.9430E+03 .8380E+00 .1485E+00 .7674E-02 .1309E+00 .1745E-01 .1484E+00
.9440E+03 .8267E+00 .1731E+00 .8579E-02 .1525E+00 .1984E-01 .1724E+00
.9450E+03 .8350E+00 .2180E+00 .1090E-01 .1921E+00 .2511E-01 .2172E+00
.9460E+03 .8380E+00 .8962E-01 .4815E-02 .7900E-01 .1078E-01 .8977E-01
.9470E+03 .8398E+00 .2131E+00 .1072E-01 .1878E+00 .2463E-01 .2125E+00
.9480E+03 .8405E+00 .1546E+00 .7750E-02 .1363E+00 .1784E-01 .1541E+00
.9490E+03 .8398E+00 .3070E+00 .1504E-01 .2706E+00 .3494E-01 .3055E+00
.9500E+03 .8339E+00 .5537E-01 .3100E-02 .4881E-01 .6830E-02 .5564E-01
.9510E+03 .8294E+00 .3053E+00 .1486E-01 .2691E+00 .3463E-01 .3038E+00
.9520E+03 .8301E+00 .1345E+00 .6893E-02 .1185E+00 .1572E-01 .1343E+00
.9530E+03 .8225E+00 .1952E+00 .9669E-02 .1720E+00 .2236E-01 .1944E+00
.9540E+03 .7974E+00 .2597E+00 .1253E-01 .2289E+00 .2930E-01 .2582E+00
.9550E+03 .7838E+00 .1942E+00 .9572E-02 .1712E+00 .2219E-01 .1934E+00
.9560E+03 .8170E+00 .2142E+00 .1004E-01 .1888E+00 .2376E-01 .2125E+00
.9570E+03 .8107E+00 .1333E+00 .6809E-02 .1175E+00 .1555E-01 .1331E+00
.9580E+03 .8195E+00 .3268E+00 .1504E-01 .2880E+00 .3589E-01 .3239E+00
.9590E+03 .8203E+00 .2338E+00 .1110E-01 .2061E+00 .2614E-01 .2322E+00
.9600E+03 .8087E+00 .2621E+00 .1245E-01 .2310E+00 .2930E-01 .2603E+00
.9610E+03 .8126E+00 .3149E+00 .1458E-01 .2775E+00 .3470E-01 .3122E+00
.9620E+03 .8056E+00 .2968E+00 .1371E-01 .2616E+00 .3266E-01 .2943E+00
.9630E+03 .8016E+00 .3604E+00 .1635E-01 .3177E+00 .3926E-01 .3569E+00
.9640E+03 .8013E+00 .3251E+00 .1477E-01 .2865E+00 .3543E-01 .3219E+00
.9650E+03 .7982E+00 .3589E+00 .1624E-01 .3163E+00 .3903E-01 .3553E+00
.9660E+03 .7917E+00 .3500E+00 .1589E-01 .3085E+00 .3813E-01 .3466E+00
.9670E+03 .7986E+00 .3449E+00 .1566E-01 .3040E+00 .3758E-01 .3416E+00
.9680E+03 .7975E+00 .5428E+00 .2346E-01 .4785E+00 .5754E-01 .5360E+00
.9690E+03 .7969E+00 .5584E+00 .2429E-01 .4922E+00 .5940E-01 .5516E+00
.9700E+03 .7961E+00 .4997E+00 .2177E-01 .4404E+00 .5319E-01 .4936E+00
.9710E+03 .7937E+00 .6086E+00 .2603E-01 .5364E+00 .6414E-01 .6006E+00
.9720E+03 .7955E+00 .5786E+00 .2473E-01 .5100E+00 .6095E-01 .5709E+00
.9730E+03 .7871E+00 .4647E+00 .2028E-01 .4096E+00 .4952E-01 .4591E+00
.9740E+03 .7775E+00 .4448E+00 .1931E-01 .3920E+00 .4726E-01 .4393E+00
.9750E+03 .7869E+00 .4727E+00 .2034E-01 .4166E+00 .4998E-01 .4666E+00
.9760E+03 .7825E+00 .4271E+00 .1863E-01 .3764E+00 .4550E-01 .4219E+00
.9770E+03 .7808E+00 .5211E+00 .2216E-01 .4593E+00 .5474E-01 .5141E+00
.9780E+03 .7796E+00 .4805E+00 .2060E-01 .4235E+00 .5070E-01 .4742E+00
.9790E+03 .7731E+00 .5125E+00 .2182E-01 .4518E+00 .5387E-01 .5056E+00
.9800E+03 .7771E+00 .4758E+00 .2023E-01 .4194E+00 .4998E-01 .4694E+00
.9810E+03 .7813E+00 .6102E+00 .2549E-01 .5379E+00 .6348E-01 .6014E+00
.9820E+03 .7786E+00 .5715E+00 .2397E-01 .5037E+00 .5957E-01 .5633E+00
.9830E+03 .7730E+00 .5424E+00 .2276E-01 .4781E+00 .5656E-01 .5346E+00
.9840E+03 .7720E+00 .6441E+00 .2654E-01 .5677E+00 .6650E-01 .6342E+00
.9850E+03 .7726E+00 .5691E+00 .2372E-01 .5016E+00 .5913E-01 .5608E+00
.9860E+03 .7669E+00 .6632E+00 .2710E-01 .5846E+00 .6816E-01 .6527E+00
.9870E+03 .7653E+00 .6414E+00 .2626E-01 .5653E+00 .6600E-01 .6313E+00
.9880E+03 .7663E+00 .6412E+00 .2618E-01 .5652E+00 .6588E-01 .6311E+00
.9890E+03 .7543E+00 .6686E+00 .2704E-01 .5893E+00 .6834E-01 .6576E+00
.9900E+03 .7574E+00 .6371E+00 .2590E-01 .5616E+00 .6530E-01 .6269E+00
.9910E+03 .7588E+00 .6701E+00 .2696E-01 .5907E+00 .6831E-01 .6590E+00
.9920E+03 .7611E+00 .6754E+00 .2711E-01 .5953E+00 .6875E-01 .6640E+00
.9930E+03 .7591E+00 .6502E+00 .2618E-01 .5731E+00 .6630E-01 .6394E+00
.9940E+03 .7591E+00 .6768E+00 .2704E-01 .5965E+00 .6872E-01 .6652E+00
.9950E+03 .7557E+00 .6777E+00 .2700E-01 .5973E+00 .6871E-01 .6660E+00
.9960E+03 .7551E+00 .6727E+00 .2677E-01 .5930E+00 .6817E-01 .6611E+00
.9970E+03 .7548E+00 .6748E+00 .2679E-01 .5948E+00 .6830E-01 .6631E+00
.9980E+03 .7522E+00 .6715E+00 .2661E-01 .5919E+00 .6789E-01 .6598E+00
.9990E+03 .7487E+00 .6693E+00 .2647E-01 .5900E+00 .6759E-01 .6576E+00
.1000E+04 .7477E+00 .6620E+00 .2616E-01 .5835E+00 .6683E-01 .6503E+00
.1001E+04 .7523E+00 .6735E+00 .2651E-01 .5937E+00 .6786E-01 .6615E+00
.1002E+04 .7491E+00 .6446E+00 .2545E-01 .5682E+00 .6505E-01 .6332E+00
