angle,azimuth,date,hour,power
38,130,2024-04-18,7,486.3703442651266
38,130,2024-04-18,8,251.372939332582
38,130,2024-04-18,9,335.5957826951266
38,130,2024-04-18,10,242.558496968984
38,130,2024-04-18,11,167.7447880998206
38,130,2024-04-18,12,141.56027875508408
38,130,2024-04-18,13,234.12836061686824
38,130,2024-04-18,14,216.3711146003478
38,130,2024-04-18,15,84.7309750421313
38,130,2024-04-18,16,116.56774001797484
38,130,2024-04-18,17,39.717354401133576
38,130,2024-04-18,18,1.8259687899117216
38,130,2024-04-18,19,0.0
38,130,2024-04-18,20,0.0
38,130,2024-04-18,21,0.0
38,130,2024-04-19,6,0.0
38,130,2024-04-19,7,513.259638855157
38,130,2024-04-19,8,414.1749309185992
38,130,2024-04-19,9,394.6741741101115
38,130,2024-04-19,10,308.6192628159132
38,130,2024-04-19,11,206.6042683769965
38,130,2024-04-19,12,203.1990490444864
38,130,2024-04-19,13,134.96838942675137
38,130,2024-04-19,14,169.80258606944864
38,130,2024-04-19,15,111.24633888695855
38,130,2024-04-19,16,60.30182099206925
38,130,2024-04-19,17,40.299665452707536
38,130,2024-04-19,18,2.4993367164374227
38,130,2024-04-19,19,0.0
38,130,2024-04-19,20,0.0
38,130,2024-04-19,21,0.0
38,130,2024-04-20,6,0.0
38,130,2024-04-20,7,374.5685351514229
38,130,2024-04-20,8,389.4508960802172
38,130,2024-04-20,9,379.86393171505887
38,130,2024-04-20,10,386.7364810589624
38,130,2024-04-20,11,359.1970174570379
38,130,2024-04-20,12,327.1450333940033
38,130,2024-04-20,13,296.5785401208736
38,130,2024-04-20,14,264.96742306097536
38,130,2024-04-20,15,191.86733608404228
38,130,2024-04-20,16,110.71200333820302
38,130,2024-04-20,17,39.33471290998637
38,130,2024-04-20,18,2.527434621913191
38,130,2024-04-20,19,0.0
38,130,2024-04-20,20,0.0
38,130,2024-04-20,21,0.0
38,130,2024-04-21,6,0.0
38,130,2024-04-21,7,197.5680473316289
38,130,2024-04-21,8,202.0819509347283
38,130,2024-04-21,9,256.9231484201261
38,130,2024-04-21,10,249.8849324139436
38,130,2024-04-21,11,64.0103543458905
38,130,2024-04-21,12,72.98382644240546
38,130,2024-04-21,13,50.432571206379
38,130,2024-04-21,14,31.94945950449323
38,130,2024-04-21,15,35.44775511835939
38,130,2024-04-21,16,23.11790783687632
38,130,2024-04-21,17,7.850141520329051
38,130,2024-04-21,18,0.9119515170513388
38,130,2024-04-21,19,0.0
38,130,2024-04-21,20,0.0
38,130,2024-04-21,21,0.0
38,130,2024-04-22,6,0.0
38,130,2024-04-22,7,210.40207777352305
38,130,2024-04-22,8,299.9025497305133
38,130,2024-04-22,9,114.33874737826004
38,130,2024-04-22,10,116.51197081848396
38,130,2024-04-22,11,113.6689483722115
38,130,2024-04-22,12,171.9728479227436
38,130,2024-04-22,13,205.4952433509614
38,130,2024-04-22,14,141.36087991415593
38,130,2024-04-22,15,84.98700488914974
38,130,2024-04-22,16,52.28982143673027
38,130,2024-04-22,17,11.769704821308425
38,130,2024-04-22,18,2.5038220387579053
38,130,2024-04-22,19,0.0
38,130,2024-04-22,20,0.0
38,130,2024-04-22,21,0.0
38,130,2024-04-23,6,0.0
38,130,2024-04-23,7,495.3573368124272
38,130,2024-04-23,8,402.9992764899404
38,130,2024-04-23,9,233.23684501820816
38,130,2024-04-23,10,123.70944014287797
38,130,2024-04-23,11,321.65903955263565
38,130,2024-04-23,12,49.997955678685344
38,130,2024-04-23,13,124.05044031709429
38,130,2024-04-23,14,141.57991261183452
38,130,2024-04-23,15,44.329858609323495
38,130,2024-04-23,16,24.025850745167656
38,130,2024-04-23,17,21.263869245221112
38,130,2024-04-23,18,2.971040335860197
38,130,2024-04-23,19,0.0
38,130,2024-04-23,20,0.0
38,130,2024-04-23,21,0.0
38,130,2024-04-24,6,0.0
38,130,2024-04-24,7,205.64757414467863
38,130,2024-04-24,8,204.51582403711703
38,130,2024-04-24,9,161.98478712323845
38,130,2024-04-24,10,206.1810148773034
38,130,2024-04-24,11,249.29832506596432
38,130,2024-04-24,12,241.7215344400704
38,130,2024-04-24,13,194.28568022862123
38,130,2024-04-24,14,107.18924642382194
38,130,2024-04-24,15,19.24944308115415
38,130,2024-04-24,16,12.640420926124438
38,130,2024-04-24,17,5.3518017510088765
38,130,2024-04-24,18,1.6684421348576164
38,130,2024-04-24,19,0.0
38,130,2024-04-24,20,0.0
38,130,2024-04-24,21,0.0
38,130,2024-04-25,6,0.0
38,130,2024-04-25,7,335.6856359625531
38,130,2024-04-25,8,330.0524444450677
38,130,2024-04-25,9,97.9384457069786
38,130,2024-04-25,10,386.8407084435727
38,130,2024-04-25,11,109.69420553055777
38,130,2024-04-25,12,0.0
38,130,2024-04-25,13,0.0
38,130,2024-04-25,14,230.3613443410601
38,130,2024-04-25,15,175.29751157466274
38,130,2024-04-25,16,73.72652014785287
38,130,2024-04-25,17,25.45057712077568
38,130,2024-04-25,18,3.265608486029606
