angle,azimuth,date,hour,power
38,180,17/04/2024,14,262.6576326
38,180,17/04/2024,15,220.7404753
38,180,17/04/2024,16,160.1579622
38,180,17/04/2024,17,58.66474605
38,180,17/04/2024,18,26.95397285
38,180,17/04/2024,19,0
38,180,17/04/2024,20,0
38,180,17/04/2024,21,0
38,180,18/04/2024,6,0
38,180,18/04/2024,7,38.05688208
38,180,18/04/2024,8,59.15445917
38,180,18/04/2024,9,158.1246613
38,180,18/04/2024,10,161.2042639
38,180,18/04/2024,11,135.4111995
38,180,18/04/2024,12,131.6914371
38,180,18/04/2024,13,247.7228675
38,180,18/04/2024,14,262.0438108
38,180,18/04/2024,15,119.3949162
38,180,18/04/2024,16,221.2537963
38,180,18/04/2024,17,137.357629
38,180,18/04/2024,18,11.34125164
38,180,18/04/2024,19,0
38,180,18/04/2024,20,0
38,180,18/04/2024,21,0
38,180,19/04/2024,6,0
38,180,19/04/2024,7,33.71549359
38,180,19/04/2024,8,80.51765149
38,180,19/04/2024,9,180.8568211
38,180,19/04/2024,10,202.8409729
38,180,19/04/2024,11,166.4095889
38,180,19/04/2024,12,188.7339392
38,180,19/04/2024,13,142.4058157
38,180,19/04/2024,14,205.1567737
38,180,19/04/2024,15,157.3660026
38,180,19/04/2024,16,105.8197636
38,180,19/04/2024,17,134.6193197
38,180,19/04/2024,18,22.22263508
38,180,19/04/2024,19,0
38,180,19/04/2024,20,0
38,180,19/04/2024,21,0
38,180,20/04/2024,6,0
38,180,20/04/2024,7,45.65118867
38,180,20/04/2024,8,84.36352128
38,180,20/04/2024,9,178.5297514
38,180,20/04/2024,10,252.463885
38,180,20/04/2024,11,286.4166458
38,180,20/04/2024,12,302.9064242
38,180,20/04/2024,13,313.7933933
38,180,20/04/2024,14,322.6000327
38,180,20/04/2024,15,276.9745698
38,180,20/04/2024,16,207.3725199
38,180,20/04/2024,17,130.4825046
38,180,20/04/2024,18,22.92530718
38,180,20/04/2024,19,0
38,180,20/04/2024,20,0
38,180,20/04/2024,21,0
38,180,21/04/2024,6,0
38,180,21/04/2024,7,25.11970405
